Original_File_Name,Date,County,Med_County_Sales,Rec_County_Sales
0216_MarijuanaSalesReport PUBLISH.xlsx,2016-02-29,Adams,331503,2597102
0216_MarijuanaSalesReport PUBLISH.xlsx,2016-02-29,Alamosa,1,0
0216_MarijuanaSalesReport PUBLISH.xlsx,2016-02-29,Arapahoe,1502406,6229934
0216_MarijuanaSalesReport PUBLISH.xlsx,2016-02-29,Archuleta,1,1
0216_MarijuanaSalesReport PUBLISH.xlsx,2016-02-29,Boulder,2517617,4477304
0216_MarijuanaSalesReport PUBLISH.xlsx,2016-02-29,Chaffee,1,281840
0216_MarijuanaSalesReport PUBLISH.xlsx,2016-02-29,Clear Creek,89373,535811
0216_MarijuanaSalesReport PUBLISH.xlsx,2016-02-29,Conejos,0,163449
0216_MarijuanaSalesReport PUBLISH.xlsx,2016-02-29,Costilla,1,153417
0216_MarijuanaSalesReport PUBLISH.xlsx,2016-02-29,Denver,15302180,19129746
0216_MarijuanaSalesReport PUBLISH.xlsx,2016-02-29,Eagle,234659,1176777
0216_MarijuanaSalesReport PUBLISH.xlsx,2016-02-29,El Paso,7548713,1
0216_MarijuanaSalesReport PUBLISH.xlsx,2016-02-29,Fremont,1,0
0216_MarijuanaSalesReport PUBLISH.xlsx,2016-02-29,Garfield,386348,860185
0216_MarijuanaSalesReport PUBLISH.xlsx,2016-02-29,Gilpin,1,172887
0216_MarijuanaSalesReport PUBLISH.xlsx,2016-02-29,Grand,1,279018
0216_MarijuanaSalesReport PUBLISH.xlsx,2016-02-29,Gunnison,1,413264
0216_MarijuanaSalesReport PUBLISH.xlsx,2016-02-29,Huerfano,0,1
0216_MarijuanaSalesReport PUBLISH.xlsx,2016-02-29,Jefferson,1589401,2970642
0216_MarijuanaSalesReport PUBLISH.xlsx,2016-02-29,Lake,0,1
0216_MarijuanaSalesReport PUBLISH.xlsx,2016-02-29,La Plata,360382,1484507
0216_MarijuanaSalesReport PUBLISH.xlsx,2016-02-29,Larimer,1341468,2878307
0216_MarijuanaSalesReport PUBLISH.xlsx,2016-02-29,Las Animas,1,1012648
0216_MarijuanaSalesReport PUBLISH.xlsx,2016-02-29,Mesa,1,1
0216_MarijuanaSalesReport PUBLISH.xlsx,2016-02-29,Moffat,1,0
0216_MarijuanaSalesReport PUBLISH.xlsx,2016-02-29,Montezuma,102860,600808
0216_MarijuanaSalesReport PUBLISH.xlsx,2016-02-29,Montrose,1,0
0216_MarijuanaSalesReport PUBLISH.xlsx,2016-02-29,Morgan,1,1
0216_MarijuanaSalesReport PUBLISH.xlsx,2016-02-29,Ouray,1,1
0216_MarijuanaSalesReport PUBLISH.xlsx,2016-02-29,Park,1,176302
0216_MarijuanaSalesReport PUBLISH.xlsx,2016-02-29,Pitkin,95627,964350
0216_MarijuanaSalesReport PUBLISH.xlsx,2016-02-29,Pueblo,980275,1686427
0216_MarijuanaSalesReport PUBLISH.xlsx,2016-02-29,Routt,193928,772020
0216_MarijuanaSalesReport PUBLISH.xlsx,2016-02-29,Saguache,0,1
0216_MarijuanaSalesReport PUBLISH.xlsx,2016-02-29,San Juan,0,1
0216_MarijuanaSalesReport PUBLISH.xlsx,2016-02-29,San Miguel,46544,339892
0216_MarijuanaSalesReport PUBLISH.xlsx,2016-02-29,Sedgwick,1,1
0216_MarijuanaSalesReport PUBLISH.xlsx,2016-02-29,Summit,212147,2116576
0216_MarijuanaSalesReport PUBLISH.xlsx,2016-02-29,Teller,1,0
0216_MarijuanaSalesReport PUBLISH.xlsx,2016-02-29,Weld,395983,1866786
0216_MarijuanaSalesReport PUBLISH.xlsx,2016-02-29,Non-Reported,787820,3705315
0316_MarijuanaSalesReport PUBLISH.xlsx,2016-03-31,Adams,347344,2909379
0316_MarijuanaSalesReport PUBLISH.xlsx,2016-03-31,Alamosa,1,0
0316_MarijuanaSalesReport PUBLISH.xlsx,2016-03-31,Arapahoe,1601551,7112616
0316_MarijuanaSalesReport PUBLISH.xlsx,2016-03-31,Archuleta,1,1
0316_MarijuanaSalesReport PUBLISH.xlsx,2016-03-31,Boulder,2718254,5138199
0316_MarijuanaSalesReport PUBLISH.xlsx,2016-03-31,Chaffee,1,350973
0316_MarijuanaSalesReport PUBLISH.xlsx,2016-03-31,Clear Creek,87829,561094
0316_MarijuanaSalesReport PUBLISH.xlsx,2016-03-31,Conejos,0,211950
0316_MarijuanaSalesReport PUBLISH.xlsx,2016-03-31,Costilla,1,195952
0316_MarijuanaSalesReport PUBLISH.xlsx,2016-03-31,Denver,17353519,21459311
0316_MarijuanaSalesReport PUBLISH.xlsx,2016-03-31,Eagle,264913,1283537
0316_MarijuanaSalesReport PUBLISH.xlsx,2016-03-31,El Paso,8537583,1
0316_MarijuanaSalesReport PUBLISH.xlsx,2016-03-31,Fremont,207942,0
0316_MarijuanaSalesReport PUBLISH.xlsx,2016-03-31,Garfield,425553,1095523
0316_MarijuanaSalesReport PUBLISH.xlsx,2016-03-31,Gilpin,1,188204
0316_MarijuanaSalesReport PUBLISH.xlsx,2016-03-31,Grand,1,360353
0316_MarijuanaSalesReport PUBLISH.xlsx,2016-03-31,Gunnison,1,490823
0316_MarijuanaSalesReport PUBLISH.xlsx,2016-03-31,Huerfano,0,1
0316_MarijuanaSalesReport PUBLISH.xlsx,2016-03-31,Jefferson,1715396,3327498
0316_MarijuanaSalesReport PUBLISH.xlsx,2016-03-31,Lake,0,1
0316_MarijuanaSalesReport PUBLISH.xlsx,2016-03-31,La Plata,404686,1679875
0316_MarijuanaSalesReport PUBLISH.xlsx,2016-03-31,Larimer,1401215,3197373
0316_MarijuanaSalesReport PUBLISH.xlsx,2016-03-31,Las Animas,1,1284687
0316_MarijuanaSalesReport PUBLISH.xlsx,2016-03-31,Mesa,1,1
0316_MarijuanaSalesReport PUBLISH.xlsx,2016-03-31,Moffat,1,0
0316_MarijuanaSalesReport PUBLISH.xlsx,2016-03-31,Montezuma,102939,728890
0316_MarijuanaSalesReport PUBLISH.xlsx,2016-03-31,Montrose,1,0
0316_MarijuanaSalesReport PUBLISH.xlsx,2016-03-31,Morgan,1,1
0316_MarijuanaSalesReport PUBLISH.xlsx,2016-03-31,Ouray,1,1
0316_MarijuanaSalesReport PUBLISH.xlsx,2016-03-31,Park,1,229022
0316_MarijuanaSalesReport PUBLISH.xlsx,2016-03-31,Pitkin,103033,1082334
0316_MarijuanaSalesReport PUBLISH.xlsx,2016-03-31,Pueblo,1240646,2074591
0316_MarijuanaSalesReport PUBLISH.xlsx,2016-03-31,Routt,220567,759132
0316_MarijuanaSalesReport PUBLISH.xlsx,2016-03-31,Saguache,0,1
0316_MarijuanaSalesReport PUBLISH.xlsx,2016-03-31,San Juan,0,1
0316_MarijuanaSalesReport PUBLISH.xlsx,2016-03-31,San Miguel,1,1
0316_MarijuanaSalesReport PUBLISH.xlsx,2016-03-31,Sedgwick,1,1
0316_MarijuanaSalesReport PUBLISH.xlsx,2016-03-31,Summit,1,2395692
0316_MarijuanaSalesReport PUBLISH.xlsx,2016-03-31,Teller,1,0
0316_MarijuanaSalesReport PUBLISH.xlsx,2016-03-31,Weld,1,2034731
0316_MarijuanaSalesReport PUBLISH.xlsx,2016-03-31,Non-Reported,1383203,4969649
0416_MarijuanaSalesReport PUBLISH.xlsx,2016-04-30,Adams,387146,3187313
0416_MarijuanaSalesReport PUBLISH.xlsx,2016-04-30,Alamosa,1,0
0416_MarijuanaSalesReport PUBLISH.xlsx,2016-04-30,Arapahoe,1682301,7531661
0416_MarijuanaSalesReport PUBLISH.xlsx,2016-04-30,Archuleta,1,1
0416_MarijuanaSalesReport PUBLISH.xlsx,2016-04-30,Boulder,2706731,5082136
0416_MarijuanaSalesReport PUBLISH.xlsx,2016-04-30,Chaffee,1,300638
0416_MarijuanaSalesReport PUBLISH.xlsx,2016-04-30,Clear Creek,80570,423714
0416_MarijuanaSalesReport PUBLISH.xlsx,2016-04-30,Conejos,0,221411
0416_MarijuanaSalesReport PUBLISH.xlsx,2016-04-30,Costilla,1,184198
0416_MarijuanaSalesReport PUBLISH.xlsx,2016-04-30,Denver,17690729,22606396
0416_MarijuanaSalesReport PUBLISH.xlsx,2016-04-30,Eagle,231691,820436
0416_MarijuanaSalesReport PUBLISH.xlsx,2016-04-30,El Paso,8357949,1
0416_MarijuanaSalesReport PUBLISH.xlsx,2016-04-30,Fremont,217581,0
0416_MarijuanaSalesReport PUBLISH.xlsx,2016-04-30,Garfield,468925,1153014
0416_MarijuanaSalesReport PUBLISH.xlsx,2016-04-30,Gilpin,1,190800
0416_MarijuanaSalesReport PUBLISH.xlsx,2016-04-30,Grand,1,233601
0416_MarijuanaSalesReport PUBLISH.xlsx,2016-04-30,Gunnison,1,325678
0416_MarijuanaSalesReport PUBLISH.xlsx,2016-04-30,Huerfano,0,1
0416_MarijuanaSalesReport PUBLISH.xlsx,2016-04-30,Jefferson,1727954,3572554
0416_MarijuanaSalesReport PUBLISH.xlsx,2016-04-30,Lake,0,1
0416_MarijuanaSalesReport PUBLISH.xlsx,2016-04-30,La Plata,410448,1598561
0416_MarijuanaSalesReport PUBLISH.xlsx,2016-04-30,Larimer,1388304,3233416
0416_MarijuanaSalesReport PUBLISH.xlsx,2016-04-30,Las Animas,1,1258520
0416_MarijuanaSalesReport PUBLISH.xlsx,2016-04-30,Mesa,1,1
0416_MarijuanaSalesReport PUBLISH.xlsx,2016-04-30,Moffat,1,0
0416_MarijuanaSalesReport PUBLISH.xlsx,2016-04-30,Montezuma,114171,727306
0416_MarijuanaSalesReport PUBLISH.xlsx,2016-04-30,Montrose,1,0
0416_MarijuanaSalesReport PUBLISH.xlsx,2016-04-30,Morgan,1,1
0416_MarijuanaSalesReport PUBLISH.xlsx,2016-04-30,Ouray,1,1
0416_MarijuanaSalesReport PUBLISH.xlsx,2016-04-30,Park,1,199423
0416_MarijuanaSalesReport PUBLISH.xlsx,2016-04-30,Pitkin,88482,501414
0416_MarijuanaSalesReport PUBLISH.xlsx,2016-04-30,Pueblo,1248985,2069169
0416_MarijuanaSalesReport PUBLISH.xlsx,2016-04-30,Routt,188783,550366
0416_MarijuanaSalesReport PUBLISH.xlsx,2016-04-30,Saguache,0,1
0416_MarijuanaSalesReport PUBLISH.xlsx,2016-04-30,San Juan,0,1
0416_MarijuanaSalesReport PUBLISH.xlsx,2016-04-30,San Miguel,44771,138111
0416_MarijuanaSalesReport PUBLISH.xlsx,2016-04-30,Sedgwick,1,1
0416_MarijuanaSalesReport PUBLISH.xlsx,2016-04-30,Summit,201583,1391044
0416_MarijuanaSalesReport PUBLISH.xlsx,2016-04-30,Teller,1,0
0416_MarijuanaSalesReport PUBLISH.xlsx,2016-04-30,Weld,425780,2029498
0416_MarijuanaSalesReport PUBLISH.xlsx,2016-04-30,Non-Reported,631619,4310950
0516_MarijuanaSalesReport PUBLISH.xlsx,2016-05-31,Adams,391906,3360096
0516_MarijuanaSalesReport PUBLISH.xlsx,2016-05-31,Alamosa,1,0
0516_MarijuanaSalesReport PUBLISH.xlsx,2016-05-31,Arapahoe,1511924,7426175
0516_MarijuanaSalesReport PUBLISH.xlsx,2016-05-31,Archuleta,1,1
0516_MarijuanaSalesReport PUBLISH.xlsx,2016-05-31,Boulder,2436555,5315292
0516_MarijuanaSalesReport PUBLISH.xlsx,2016-05-31,Chaffee,1,333276
0516_MarijuanaSalesReport PUBLISH.xlsx,2016-05-31,Clear Creek,83258,452848
0516_MarijuanaSalesReport PUBLISH.xlsx,2016-05-31,Conejos,0,257716
0516_MarijuanaSalesReport PUBLISH.xlsx,2016-05-31,Costilla,1,223862
0516_MarijuanaSalesReport PUBLISH.xlsx,2016-05-31,Denver,17833330,21615189
0516_MarijuanaSalesReport PUBLISH.xlsx,2016-05-31,Eagle,194685,650881
0516_MarijuanaSalesReport PUBLISH.xlsx,2016-05-31,El Paso,8343490,1
0516_MarijuanaSalesReport PUBLISH.xlsx,2016-05-31,Fremont,207499,0
0516_MarijuanaSalesReport PUBLISH.xlsx,2016-05-31,Garfield,526740,1210134
0516_MarijuanaSalesReport PUBLISH.xlsx,2016-05-31,Gilpin,1,225826
0516_MarijuanaSalesReport PUBLISH.xlsx,2016-05-31,Grand,1,189787
0516_MarijuanaSalesReport PUBLISH.xlsx,2016-05-31,Gunnison,1,344705
0516_MarijuanaSalesReport PUBLISH.xlsx,2016-05-31,Huerfano,0,1
0516_MarijuanaSalesReport PUBLISH.xlsx,2016-05-31,Jefferson,1679965,3572041
0516_MarijuanaSalesReport PUBLISH.xlsx,2016-05-31,Lake,0,147684
0516_MarijuanaSalesReport PUBLISH.xlsx,2016-05-31,La Plata,400259,1740113
0516_MarijuanaSalesReport PUBLISH.xlsx,2016-05-31,Larimer,1292029,3465166
0516_MarijuanaSalesReport PUBLISH.xlsx,2016-05-31,Las Animas,1,1456567
0516_MarijuanaSalesReport PUBLISH.xlsx,2016-05-31,Mesa,1,1
0516_MarijuanaSalesReport PUBLISH.xlsx,2016-05-31,Moffat,1,0
0516_MarijuanaSalesReport PUBLISH.xlsx,2016-05-31,Montezuma,100642,842550
0516_MarijuanaSalesReport PUBLISH.xlsx,2016-05-31,Montrose,1,0
0516_MarijuanaSalesReport PUBLISH.xlsx,2016-05-31,Morgan,1,543167
0516_MarijuanaSalesReport PUBLISH.xlsx,2016-05-31,Ouray,1,325887
0516_MarijuanaSalesReport PUBLISH.xlsx,2016-05-31,Park,1,237775
0516_MarijuanaSalesReport PUBLISH.xlsx,2016-05-31,Pitkin,80601,392581
0516_MarijuanaSalesReport PUBLISH.xlsx,2016-05-31,Pueblo,1262557,2184317
0516_MarijuanaSalesReport PUBLISH.xlsx,2016-05-31,Routt,1,514632
0516_MarijuanaSalesReport PUBLISH.xlsx,2016-05-31,Saguache,0,1
0516_MarijuanaSalesReport PUBLISH.xlsx,2016-05-31,San Juan,0,1
0516_MarijuanaSalesReport PUBLISH.xlsx,2016-05-31,San Miguel,37042,157740
0516_MarijuanaSalesReport PUBLISH.xlsx,2016-05-31,Sedgwick,1,1
0516_MarijuanaSalesReport PUBLISH.xlsx,2016-05-31,Summit,161710,991298
0516_MarijuanaSalesReport PUBLISH.xlsx,2016-05-31,Teller,1,0
0516_MarijuanaSalesReport PUBLISH.xlsx,2016-05-31,Weld,360773,2043048
0516_MarijuanaSalesReport PUBLISH.xlsx,2016-05-31,Non-Reported,731330,3610718
0616_MarijuanaSalesReport PUBLISH.xlsx,2016-06-30,Adams,379841,3434567
0616_MarijuanaSalesReport PUBLISH.xlsx,2016-06-30,Alamosa,1,0
0616_MarijuanaSalesReport PUBLISH.xlsx,2016-06-30,Arapahoe,1485581,7565406
0616_MarijuanaSalesReport PUBLISH.xlsx,2016-06-30,Archuleta,1,1
0616_MarijuanaSalesReport PUBLISH.xlsx,2016-06-30,Boulder,2271053,5541278
0616_MarijuanaSalesReport PUBLISH.xlsx,2016-06-30,Chaffee,1,455848
0616_MarijuanaSalesReport PUBLISH.xlsx,2016-06-30,Clear Creek,68418,553669
0616_MarijuanaSalesReport PUBLISH.xlsx,2016-06-30,Conejos,0,332403
0616_MarijuanaSalesReport PUBLISH.xlsx,2016-06-30,Costilla,1,265269
0616_MarijuanaSalesReport PUBLISH.xlsx,2016-06-30,Denver,18632737,21841675
0616_MarijuanaSalesReport PUBLISH.xlsx,2016-06-30,Eagle,211161,842569
0616_MarijuanaSalesReport PUBLISH.xlsx,2016-06-30,El Paso,8443101,1
0616_MarijuanaSalesReport PUBLISH.xlsx,2016-06-30,Fremont,212028,0
0616_MarijuanaSalesReport PUBLISH.xlsx,2016-06-30,Garfield,426581,1333408
0616_MarijuanaSalesReport PUBLISH.xlsx,2016-06-30,Gilpin,1,243952
0616_MarijuanaSalesReport PUBLISH.xlsx,2016-06-30,Grand,1,261059
0616_MarijuanaSalesReport PUBLISH.xlsx,2016-06-30,Gunnison,1,479935
0616_MarijuanaSalesReport PUBLISH.xlsx,2016-06-30,Huerfano,0,1
0616_MarijuanaSalesReport PUBLISH.xlsx,2016-06-30,Jefferson,1538630,3753947
0616_MarijuanaSalesReport PUBLISH.xlsx,2016-06-30,Lake,0,206574
0616_MarijuanaSalesReport PUBLISH.xlsx,2016-06-30,La Plata,441148,1939519
0616_MarijuanaSalesReport PUBLISH.xlsx,2016-06-30,Larimer,1222737,3648840
0616_MarijuanaSalesReport PUBLISH.xlsx,2016-06-30,Las Animas,1,1622815
0616_MarijuanaSalesReport PUBLISH.xlsx,2016-06-30,Mesa,1,1
0616_MarijuanaSalesReport PUBLISH.xlsx,2016-06-30,Moffat,1,0
0616_MarijuanaSalesReport PUBLISH.xlsx,2016-06-30,Montezuma,96553,914168
0616_MarijuanaSalesReport PUBLISH.xlsx,2016-06-30,Montrose,1,0
0616_MarijuanaSalesReport PUBLISH.xlsx,2016-06-30,Morgan,1,549251
0616_MarijuanaSalesReport PUBLISH.xlsx,2016-06-30,Ouray,1,1
0616_MarijuanaSalesReport PUBLISH.xlsx,2016-06-30,Park,1,299449
0616_MarijuanaSalesReport PUBLISH.xlsx,2016-06-30,Pitkin,94197,673427
0616_MarijuanaSalesReport PUBLISH.xlsx,2016-06-30,Pueblo,1386239,2365115
0616_MarijuanaSalesReport PUBLISH.xlsx,2016-06-30,Routt,140614,649366
0616_MarijuanaSalesReport PUBLISH.xlsx,2016-06-30,Saguache,0,1
0616_MarijuanaSalesReport PUBLISH.xlsx,2016-06-30,San Juan,0,1
0616_MarijuanaSalesReport PUBLISH.xlsx,2016-06-30,San Miguel,43855,329083
0616_MarijuanaSalesReport PUBLISH.xlsx,2016-06-30,Sedgwick,1,1
0616_MarijuanaSalesReport PUBLISH.xlsx,2016-06-30,Summit,153626,1253529
0616_MarijuanaSalesReport PUBLISH.xlsx,2016-06-30,Teller,1,0
0616_MarijuanaSalesReport PUBLISH.xlsx,2016-06-30,Weld,301573,2024804
0616_MarijuanaSalesReport PUBLISH.xlsx,2016-06-30,Non-Reported,627877,4500938
0716_MarijuanaSalesReport PUBLISH.xlsx,2016-07-31,Adams,407856,4154813
0716_MarijuanaSalesReport PUBLISH.xlsx,2016-07-31,Alamosa,1,0
0716_MarijuanaSalesReport PUBLISH.xlsx,2016-07-31,Arapahoe,1544755,8738376
0716_MarijuanaSalesReport PUBLISH.xlsx,2016-07-31,Archuleta,1,1
0716_MarijuanaSalesReport PUBLISH.xlsx,2016-07-31,Boulder,2288359,6365624
0716_MarijuanaSalesReport PUBLISH.xlsx,2016-07-31,Chaffee,1,1
0716_MarijuanaSalesReport PUBLISH.xlsx,2016-07-31,Clear Creek,69153,672704
0716_MarijuanaSalesReport PUBLISH.xlsx,2016-07-31,Conejos,0,436196
0716_MarijuanaSalesReport PUBLISH.xlsx,2016-07-31,Costilla,1,383906
0716_MarijuanaSalesReport PUBLISH.xlsx,2016-07-31,Denver,19516909,25938973
0716_MarijuanaSalesReport PUBLISH.xlsx,2016-07-31,Eagle,203569,1111856
0716_MarijuanaSalesReport PUBLISH.xlsx,2016-07-31,El Paso,9016410,1
0716_MarijuanaSalesReport PUBLISH.xlsx,2016-07-31,Fremont,229800,0
0716_MarijuanaSalesReport PUBLISH.xlsx,2016-07-31,Garfield,443929,1628885
0716_MarijuanaSalesReport PUBLISH.xlsx,2016-07-31,Gilpin,1,267260
0716_MarijuanaSalesReport PUBLISH.xlsx,2016-07-31,Grand,1,381080
0716_MarijuanaSalesReport PUBLISH.xlsx,2016-07-31,Gunnison,1,459794
0716_MarijuanaSalesReport PUBLISH.xlsx,2016-07-31,Huerfano,0,1
0716_MarijuanaSalesReport PUBLISH.xlsx,2016-07-31,Jefferson,1706015,4318330
0716_MarijuanaSalesReport PUBLISH.xlsx,2016-07-31,Lake,0,274691
0716_MarijuanaSalesReport PUBLISH.xlsx,2016-07-31,La Plata,429948,2306604
0716_MarijuanaSalesReport PUBLISH.xlsx,2016-07-31,Larimer,1355537,4181160
0716_MarijuanaSalesReport PUBLISH.xlsx,2016-07-31,Las Animas,1,2179979
0716_MarijuanaSalesReport PUBLISH.xlsx,2016-07-31,Mesa,1,1
0716_MarijuanaSalesReport PUBLISH.xlsx,2016-07-31,Moffat,1,0
0716_MarijuanaSalesReport PUBLISH.xlsx,2016-07-31,Montezuma,104162,1187679
0716_MarijuanaSalesReport PUBLISH.xlsx,2016-07-31,Montrose,1,0
0716_MarijuanaSalesReport PUBLISH.xlsx,2016-07-31,Morgan,1,634140
0716_MarijuanaSalesReport PUBLISH.xlsx,2016-07-31,Ouray,1,505470
0716_MarijuanaSalesReport PUBLISH.xlsx,2016-07-31,Park,1,381198
0716_MarijuanaSalesReport PUBLISH.xlsx,2016-07-31,Pitkin,97253,1062245
0716_MarijuanaSalesReport PUBLISH.xlsx,2016-07-31,Pueblo,1351605,2995085
0716_MarijuanaSalesReport PUBLISH.xlsx,2016-07-31,Routt,157223,882414
0716_MarijuanaSalesReport PUBLISH.xlsx,2016-07-31,Saguache,0,1
0716_MarijuanaSalesReport PUBLISH.xlsx,2016-07-31,San Juan,0,1
0716_MarijuanaSalesReport PUBLISH.xlsx,2016-07-31,San Miguel,43759,446217
0716_MarijuanaSalesReport PUBLISH.xlsx,2016-07-31,Sedgwick,1,1
0716_MarijuanaSalesReport PUBLISH.xlsx,2016-07-31,Summit,170367,1760408
0716_MarijuanaSalesReport PUBLISH.xlsx,2016-07-31,Teller,1,0
0716_MarijuanaSalesReport PUBLISH.xlsx,2016-07-31,Weld,335697,2381224
0716_MarijuanaSalesReport PUBLISH.xlsx,2016-07-31,Non-Reported,657679,5442136
0816_MarijuanaSalesReport PUBLISH.xlsx,2016-08-31,Adams,405729,4444010
0816_MarijuanaSalesReport PUBLISH.xlsx,2016-08-31,Alamosa,1,0
0816_MarijuanaSalesReport PUBLISH.xlsx,2016-08-31,Arapahoe,1587942,9084765
0816_MarijuanaSalesReport PUBLISH.xlsx,2016-08-31,Archuleta,1,1
0816_MarijuanaSalesReport PUBLISH.xlsx,2016-08-31,Boulder,2346058,6420613
0816_MarijuanaSalesReport PUBLISH.xlsx,2016-08-31,Chaffee,1,1
0816_MarijuanaSalesReport PUBLISH.xlsx,2016-08-31,Clear Creek,90213,660536
0816_MarijuanaSalesReport PUBLISH.xlsx,2016-08-31,Conejos,0,424132
0816_MarijuanaSalesReport PUBLISH.xlsx,2016-08-31,Costilla,1,369689
0816_MarijuanaSalesReport PUBLISH.xlsx,2016-08-31,Denver,20203873,27642402
0816_MarijuanaSalesReport PUBLISH.xlsx,2016-08-31,Eagle,207938,1120217
0816_MarijuanaSalesReport PUBLISH.xlsx,2016-08-31,El Paso,9379173,1
0816_MarijuanaSalesReport PUBLISH.xlsx,2016-08-31,Fremont,241413,0
0816_MarijuanaSalesReport PUBLISH.xlsx,2016-08-31,Garfield,492910,1712513
0816_MarijuanaSalesReport PUBLISH.xlsx,2016-08-31,Gilpin,1,284116
0816_MarijuanaSalesReport PUBLISH.xlsx,2016-08-31,Grand,1,401001
0816_MarijuanaSalesReport PUBLISH.xlsx,2016-08-31,Gunnison,1,477649
0816_MarijuanaSalesReport PUBLISH.xlsx,2016-08-31,Huerfano,0,1
0816_MarijuanaSalesReport PUBLISH.xlsx,2016-08-31,Jefferson,1704885,4468831
0816_MarijuanaSalesReport PUBLISH.xlsx,2016-08-31,Lake,0,297877
0816_MarijuanaSalesReport PUBLISH.xlsx,2016-08-31,La Plata,447191,2212954
0816_MarijuanaSalesReport PUBLISH.xlsx,2016-08-31,Larimer,1416132,4318202
0816_MarijuanaSalesReport PUBLISH.xlsx,2016-08-31,Las Animas,1,2193813
0816_MarijuanaSalesReport PUBLISH.xlsx,2016-08-31,Mesa,1,1
0816_MarijuanaSalesReport PUBLISH.xlsx,2016-08-31,Moffat,1,0
0816_MarijuanaSalesReport PUBLISH.xlsx,2016-08-31,Montezuma,88650,1297984
0816_MarijuanaSalesReport PUBLISH.xlsx,2016-08-31,Montrose,1,0
0816_MarijuanaSalesReport PUBLISH.xlsx,2016-08-31,Morgan,1,1
0816_MarijuanaSalesReport PUBLISH.xlsx,2016-08-31,Ouray,1,492384
0816_MarijuanaSalesReport PUBLISH.xlsx,2016-08-31,Park,1,378230
0816_MarijuanaSalesReport PUBLISH.xlsx,2016-08-31,Pitkin,101521,1017858
0816_MarijuanaSalesReport PUBLISH.xlsx,2016-08-31,Pueblo,945662,2940830
0816_MarijuanaSalesReport PUBLISH.xlsx,2016-08-31,Routt,171608,888583
0816_MarijuanaSalesReport PUBLISH.xlsx,2016-08-31,Saguache,0,1
0816_MarijuanaSalesReport PUBLISH.xlsx,2016-08-31,San Juan,0,1
0816_MarijuanaSalesReport PUBLISH.xlsx,2016-08-31,San Miguel,47479,411794
0816_MarijuanaSalesReport PUBLISH.xlsx,2016-08-31,Sedgwick,1,1
0816_MarijuanaSalesReport PUBLISH.xlsx,2016-08-31,Summit,165787,1702918
0816_MarijuanaSalesReport PUBLISH.xlsx,2016-08-31,Teller,1,0
0816_MarijuanaSalesReport PUBLISH.xlsx,2016-08-31,Weld,340391,2444651
0816_MarijuanaSalesReport PUBLISH.xlsx,2016-08-31,Non-Reported,672393,5946811
0916_MarijuanaSalesReport PUBLISH.xlsx,2016-09-30,Adams,412289,4668880
0916_MarijuanaSalesReport PUBLISH.xlsx,2016-09-30,Alamosa,1,0
0916_MarijuanaSalesReport PUBLISH.xlsx,2016-09-30,Arapahoe,1493979,9183907
0916_MarijuanaSalesReport PUBLISH.xlsx,2016-09-30,Archuleta,1,1
0916_MarijuanaSalesReport PUBLISH.xlsx,2016-09-30,Boulder,2337601,6306894
0916_MarijuanaSalesReport PUBLISH.xlsx,2016-09-30,Chaffee,1,489993
0916_MarijuanaSalesReport PUBLISH.xlsx,2016-09-30,Clear Creek,76291,608871
0916_MarijuanaSalesReport PUBLISH.xlsx,2016-09-30,Conejos,0,435435
0916_MarijuanaSalesReport PUBLISH.xlsx,2016-09-30,Costilla,1,342066
0916_MarijuanaSalesReport PUBLISH.xlsx,2016-09-30,Denver,19190347,29423313
0916_MarijuanaSalesReport PUBLISH.xlsx,2016-09-30,Eagle,191615,995070
0916_MarijuanaSalesReport PUBLISH.xlsx,2016-09-30,El Paso,9387013,1
0916_MarijuanaSalesReport PUBLISH.xlsx,2016-09-30,Fremont,239079,0
0916_MarijuanaSalesReport PUBLISH.xlsx,2016-09-30,Garfield,425704,1754542
0916_MarijuanaSalesReport PUBLISH.xlsx,2016-09-30,Gilpin,1,300505
0916_MarijuanaSalesReport PUBLISH.xlsx,2016-09-30,Grand,1,1
0916_MarijuanaSalesReport PUBLISH.xlsx,2016-09-30,Gunnison,1,627401
0916_MarijuanaSalesReport PUBLISH.xlsx,2016-09-30,Huerfano,0,1
0916_MarijuanaSalesReport PUBLISH.xlsx,2016-09-30,Jefferson,1611356,4537417
0916_MarijuanaSalesReport PUBLISH.xlsx,2016-09-30,Lake,0,251980
0916_MarijuanaSalesReport PUBLISH.xlsx,2016-09-30,La Plata,442682,2226213
0916_MarijuanaSalesReport PUBLISH.xlsx,2016-09-30,Larimer,1335581,4343498
0916_MarijuanaSalesReport PUBLISH.xlsx,2016-09-30,Las Animas,1,2485885
0916_MarijuanaSalesReport PUBLISH.xlsx,2016-09-30,Mesa,1,1
0916_MarijuanaSalesReport PUBLISH.xlsx,2016-09-30,Moffat,1,0
0916_MarijuanaSalesReport PUBLISH.xlsx,2016-09-30,Montezuma,84028,1439910
0916_MarijuanaSalesReport PUBLISH.xlsx,2016-09-30,Montrose,1,0
0916_MarijuanaSalesReport PUBLISH.xlsx,2016-09-30,Morgan,1,652609
0916_MarijuanaSalesReport PUBLISH.xlsx,2016-09-30,Ouray,1,515896
0916_MarijuanaSalesReport PUBLISH.xlsx,2016-09-30,Park,1,359173
0916_MarijuanaSalesReport PUBLISH.xlsx,2016-09-30,Pitkin,79255,852785
