"","Original_File_Name","Date","County","Med_County_Sales","Rec_County_Sales"
"560","0415_MarijuanaSalesReport PUBLISH.xlsx",2015-04-30,"Denver",$14,953,494,$18,946,519
"561","0415_MarijuanaSalesReport PUBLISH.xlsx",2015-04-30,"Eagle",$287,781,$516,095
"562","0415_MarijuanaSalesReport PUBLISH.xlsx",2015-04-30,"El Paso",$6,540,175,$1
"563","0415_MarijuanaSalesReport PUBLISH.xlsx",2015-04-30,"Fremont",$198,045,$0
"564","0415_MarijuanaSalesReport PUBLISH.xlsx",2015-04-30,"Garfield",$381,432,$644,631
"565","0415_MarijuanaSalesReport PUBLISH.xlsx",2015-04-30,"Gilpin",$1,$130,946
"566","0415_MarijuanaSalesReport PUBLISH.xlsx",2015-04-30,"Grand",$1,$1
"567","0415_MarijuanaSalesReport PUBLISH.xlsx",2015-04-30,"Gunnison",$1,$160,176
"568","0415_MarijuanaSalesReport PUBLISH.xlsx",2015-04-30,"Jefferson",$1,931,784,$2,429,996
"569","0415_MarijuanaSalesReport PUBLISH.xlsx",2015-04-30,"Lake",$0,$1
"570","0415_MarijuanaSalesReport PUBLISH.xlsx",2015-04-30,"La Plata",$493,486,$930,516
"571","0415_MarijuanaSalesReport PUBLISH.xlsx",2015-04-30,"Larimer",$1,277,080,$2,045,132
"572","0415_MarijuanaSalesReport PUBLISH.xlsx",2015-04-30,"Las Animas",$1,$471,514
"573","0415_MarijuanaSalesReport PUBLISH.xlsx",2015-04-30,"Mesa",$1,$1
"574","0415_MarijuanaSalesReport PUBLISH.xlsx",2015-04-30,"Moffat",$1,$0
"575","0415_MarijuanaSalesReport PUBLISH.xlsx",2015-04-30,"Montezuma",$124,006,$313,150
"576","0415_MarijuanaSalesReport PUBLISH.xlsx",2015-04-30,"Montrose",$1,$0
"577","0415_MarijuanaSalesReport PUBLISH.xlsx",2015-04-30,"Morgan",$1,$1
"578","0415_MarijuanaSalesReport PUBLISH.xlsx",2015-04-30,"Ouray",$1,$1
"579","0415_MarijuanaSalesReport PUBLISH.xlsx",2015-04-30,"Park",$1,$121,375
"580","0415_MarijuanaSalesReport PUBLISH.xlsx",2015-04-30,"Pitkin",$65,486,$426,689
"581","0415_MarijuanaSalesReport PUBLISH.xlsx",2015-04-30,"Pueblo",$389,146,$1,318,252
"582","0415_MarijuanaSalesReport PUBLISH.xlsx",2015-04-30,"Routt",$193,801,$433,152
"583","0415_MarijuanaSalesReport PUBLISH.xlsx",2015-04-30,"Saguache",$0,$1
"584","0415_MarijuanaSalesReport PUBLISH.xlsx",2015-04-30,"San Juan",$0,$1
"585","0415_MarijuanaSalesReport PUBLISH.xlsx",2015-04-30,"San Miguel",$38,531,$150,531
"586","0415_MarijuanaSalesReport PUBLISH.xlsx",2015-04-30,"Sedgwick",$1,$1
"587","0415_MarijuanaSalesReport PUBLISH.xlsx",2015-04-30,"Summit",$305,570,$953,219
"588","0415_MarijuanaSalesReport PUBLISH.xlsx",2015-04-30,"Teller",$1,$0
"589","0415_MarijuanaSalesReport PUBLISH.xlsx",2015-04-30,"Weld",$350,491,$1,521,411
"590","0415_MarijuanaSalesReport PUBLISH.xlsx",2015-04-30,"Non-Reported",$678,969,$2,861,263
"591","0515_MarijuanaSalesReport PUBLISH.xlsx",2015-05-31,"Adams",$495,716,$1,687,270
"592","0515_MarijuanaSalesReport PUBLISH.xlsx",2015-05-31,"Alamosa",$1,$0
"593","0515_MarijuanaSalesReport PUBLISH.xlsx",2015-05-31,"Arapahoe",$1,588,756,$3,615,509
"594","0515_MarijuanaSalesReport PUBLISH.xlsx",2015-05-31,"Archuleta",$1,$1
"595","0515_MarijuanaSalesReport PUBLISH.xlsx",2015-05-31,"Boulder",$2,451,648,$4,281,906
"596","0515_MarijuanaSalesReport PUBLISH.xlsx",2015-05-31,"Chaffee",$1,$312,605
"597","0515_MarijuanaSalesReport PUBLISH.xlsx",2015-05-31,"Clear Creek",$96,276,$348,152
"598","0515_MarijuanaSalesReport PUBLISH.xlsx",2015-05-31,"Costilla",$1,$1
"599","0515_MarijuanaSalesReport PUBLISH.xlsx",2015-05-31,"Denver",$15,598,475,$17,590,490
"600","0515_MarijuanaSalesReport PUBLISH.xlsx",2015-05-31,"Eagle",$259,399,$432,292
"601","0515_MarijuanaSalesReport PUBLISH.xlsx",2015-05-31,"El Paso",$6,793,848,$1
"602","0515_MarijuanaSalesReport PUBLISH.xlsx",2015-05-31,"Fremont",$200,945,$0
"603","0515_MarijuanaSalesReport PUBLISH.xlsx",2015-05-31,"Garfield",$407,487,$720,995
"604","0515_MarijuanaSalesReport PUBLISH.xlsx",2015-05-31,"Gilpin",$1,$143,079
"605","0515_MarijuanaSalesReport PUBLISH.xlsx",2015-05-31,"Grand",$1,$1
"606","0515_MarijuanaSalesReport PUBLISH.xlsx",2015-05-31,"Gunnison",$1,$176,131
"607","0515_MarijuanaSalesReport PUBLISH.xlsx",2015-05-31,"Jefferson",$1,933,694,$2,538,231
"608","0515_MarijuanaSalesReport PUBLISH.xlsx",2015-05-31,"Lake",$0,$1
"609","0515_MarijuanaSalesReport PUBLISH.xlsx",2015-05-31,"La Plata",$452,253,$1,155,547
"610","0515_MarijuanaSalesReport PUBLISH.xlsx",2015-05-31,"Larimer",$1,292,742,$2,292,433
"611","0515_MarijuanaSalesReport PUBLISH.xlsx",2015-05-31,"Las Animas",$1,$606,835
"612","0515_MarijuanaSalesReport PUBLISH.xlsx",2015-05-31,"Mesa",$1,$1
"613","0515_MarijuanaSalesReport PUBLISH.xlsx",2015-05-31,"Moffat",$1,$0
"614","0515_MarijuanaSalesReport PUBLISH.xlsx",2015-05-31,"Montezuma",$136,143,$403,035
"615","0515_MarijuanaSalesReport PUBLISH.xlsx",2015-05-31,"Montrose",$1,$0
"616","0515_MarijuanaSalesReport PUBLISH.xlsx",2015-05-31,"Morgan",$1,$1
"617","0515_MarijuanaSalesReport PUBLISH.xlsx",2015-05-31,"Ouray",$1,$1
"618","0515_MarijuanaSalesReport PUBLISH.xlsx",2015-05-31,"Park",$1,$154,563
"619","0515_MarijuanaSalesReport PUBLISH.xlsx",2015-05-31,"Pitkin",$57,287,$329,419
"620","0515_MarijuanaSalesReport PUBLISH.xlsx",2015-05-31,"Pueblo",$396,182,$1,482,501
"621","0515_MarijuanaSalesReport PUBLISH.xlsx",2015-05-31,"Routt",$163,870,$419,611
"622","0515_MarijuanaSalesReport PUBLISH.xlsx",2015-05-31,"Saguache",$0,$1
"623","0515_MarijuanaSalesReport PUBLISH.xlsx",2015-05-31,"San Juan",$0,$1
"624","0515_MarijuanaSalesReport PUBLISH.xlsx",2015-05-31,"San Miguel",$1,$153,689
"625","0515_MarijuanaSalesReport PUBLISH.xlsx",2015-05-31,"Sedgwick",$1,$1
"626","0515_MarijuanaSalesReport PUBLISH.xlsx",2015-05-31,"Summit",$224,409,$719,343
"627","0515_MarijuanaSalesReport PUBLISH.xlsx",2015-05-31,"Teller",$1,$0
"628","0515_MarijuanaSalesReport PUBLISH.xlsx",2015-05-31,"Weld",$342,765,$1,636,318
"629","0515_MarijuanaSalesReport PUBLISH.xlsx",2015-05-31,"Non-Reported",$717,221,$3,390,899
"630","0615_MarijuanaSalesReport PUBLISH.xlsx",2015-06-30,"Adams",$441,872,$1
"631","0615_MarijuanaSalesReport PUBLISH.xlsx",2015-06-30,"Alamosa",$1,$0
"632","0615_MarijuanaSalesReport PUBLISH.xlsx",2015-06-30,"Arapahoe",$1,525,525,$3,753,244
"633","0615_MarijuanaSalesReport PUBLISH.xlsx",2015-06-30,"Archuleta",$1,$1
"634","0615_MarijuanaSalesReport PUBLISH.xlsx",2015-06-30,"Boulder",$2,363,534,$4,273,572
"635","0615_MarijuanaSalesReport PUBLISH.xlsx",2015-06-30,"Chaffee",$1,$1
"636","0615_MarijuanaSalesReport PUBLISH.xlsx",2015-06-30,"Clear Creek",$90,303,$441,514
"637","0615_MarijuanaSalesReport PUBLISH.xlsx",2015-06-30,"Costilla",$1,$1
"638","0615_MarijuanaSalesReport PUBLISH.xlsx",2015-06-30,"Denver",$16,545,160,$17,280,785
"639","0615_MarijuanaSalesReport PUBLISH.xlsx",2015-06-30,"Eagle",$259,462,$534,649
"640","0615_MarijuanaSalesReport PUBLISH.xlsx",2015-06-30,"El Paso",$7,050,814,$1
"641","0615_MarijuanaSalesReport PUBLISH.xlsx",2015-06-30,"Fremont",$205,924,$0
"642","0615_MarijuanaSalesReport PUBLISH.xlsx",2015-06-30,"Garfield",$430,562,$798,425
"643","0615_MarijuanaSalesReport PUBLISH.xlsx",2015-06-30,"Gilpin",$1,$183,787
"644","0615_MarijuanaSalesReport PUBLISH.xlsx",2015-06-30,"Grand",$1,$142,695
"645","0615_MarijuanaSalesReport PUBLISH.xlsx",2015-06-30,"Gunnison",$1,$273,865
"646","0615_MarijuanaSalesReport PUBLISH.xlsx",2015-06-30,"Huerfano",$0,$1
"647","0615_MarijuanaSalesReport PUBLISH.xlsx",2015-06-30,"Jefferson",$1,833,049,$2,584,940
"648","0615_MarijuanaSalesReport PUBLISH.xlsx",2015-06-30,"Lake",$0,$1
"649","0615_MarijuanaSalesReport PUBLISH.xlsx",2015-06-30,"La Plata",$425,100,$1,283,234
"650","0615_MarijuanaSalesReport PUBLISH.xlsx",2015-06-30,"Larimer",$1,219,011,$2,321,397
"651","0615_MarijuanaSalesReport PUBLISH.xlsx",2015-06-30,"Las Animas",$1,$714,276
"652","0615_MarijuanaSalesReport PUBLISH.xlsx",2015-06-30,"Mesa",$1,$1
"653","0615_MarijuanaSalesReport PUBLISH.xlsx",2015-06-30,"Moffat",$1,$0
"654","0615_MarijuanaSalesReport PUBLISH.xlsx",2015-06-30,"Montezuma",$127,877,$463,559
"655","0615_MarijuanaSalesReport PUBLISH.xlsx",2015-06-30,"Montrose",$1,$0
"656","0615_MarijuanaSalesReport PUBLISH.xlsx",2015-06-30,"Morgan",$1,$1
"657","0615_MarijuanaSalesReport PUBLISH.xlsx",2015-06-30,"Ouray",$1,$1
"658","0615_MarijuanaSalesReport PUBLISH.xlsx",2015-06-30,"Park",$1,$191,938
"659","0615_MarijuanaSalesReport PUBLISH.xlsx",2015-06-30,"Pitkin",$77,058,$570,064
"660","0615_MarijuanaSalesReport PUBLISH.xlsx",2015-06-30,"Pueblo",$569,375,$1,517,777
"661","0615_MarijuanaSalesReport PUBLISH.xlsx",2015-06-30,"Routt",$159,915,$485,969
"662","0615_MarijuanaSalesReport PUBLISH.xlsx",2015-06-30,"Saguache",$0,$1
"663","0615_MarijuanaSalesReport PUBLISH.xlsx",2015-06-30,"San Juan",$0,$1
"664","0615_MarijuanaSalesReport PUBLISH.xlsx",2015-06-30,"San Miguel",$51,852,$315,531
"665","0615_MarijuanaSalesReport PUBLISH.xlsx",2015-06-30,"Sedgwick",$1,$1
"666","0615_MarijuanaSalesReport PUBLISH.xlsx",2015-06-30,"Summit",$215,753,$925,580
"667","0615_MarijuanaSalesReport PUBLISH.xlsx",2015-06-30,"Teller",$1,$0
"668","0615_MarijuanaSalesReport PUBLISH.xlsx",2015-06-30,"Weld",$287,920,$1,693,656
"669","0615_MarijuanaSalesReport PUBLISH.xlsx",2015-06-30,"Non-Reported",$672,330,$5,709,761
"670","0715_MarijuanaSalesReport PUBLISH.xlsx",2015-07-31,"Adams",$456,679,$1,822,902
"671","0715_MarijuanaSalesReport PUBLISH.xlsx",2015-07-31,"Alamosa",$1,$0
"672","0715_MarijuanaSalesReport PUBLISH.xlsx",2015-07-31,"Arapahoe",$1,629,440,$4,482,419
"673","0715_MarijuanaSalesReport PUBLISH.xlsx",2015-07-31,"Archuleta",$1,$1
"674","0715_MarijuanaSalesReport PUBLISH.xlsx",2015-07-31,"Boulder",$2,638,188,$4,926,814
"675","0715_MarijuanaSalesReport PUBLISH.xlsx",2015-07-31,"Chaffee",$1,$1
"676","0715_MarijuanaSalesReport PUBLISH.xlsx",2015-07-31,"Clear Creek",$97,914,$558,033
"677","0715_MarijuanaSalesReport PUBLISH.xlsx",2015-07-31,"Conejos",$0,$1
"678","0715_MarijuanaSalesReport PUBLISH.xlsx",2015-07-31,"Costilla",$1,$1
"679","0715_MarijuanaSalesReport PUBLISH.xlsx",2015-07-31,"Denver",$19,786,382,$19,851,838
"680","0715_MarijuanaSalesReport PUBLISH.xlsx",2015-07-31,"Eagle",$310,266,$745,007
"681","0715_MarijuanaSalesReport PUBLISH.xlsx",2015-07-31,"El Paso",$8,504,081,$1
"682","0715_MarijuanaSalesReport PUBLISH.xlsx",2015-07-31,"Fremont",$242,306,$0
"683","0715_MarijuanaSalesReport PUBLISH.xlsx",2015-07-31,"Garfield",$481,231,$953,213
"684","0715_MarijuanaSalesReport PUBLISH.xlsx",2015-07-31,"Gilpin",$1,$185,927
"685","0715_MarijuanaSalesReport PUBLISH.xlsx",2015-07-31,"Grand",$1,$230,218
"686","0715_MarijuanaSalesReport PUBLISH.xlsx",2015-07-31,"Gunnison",$1,$454,862
"687","0715_MarijuanaSalesReport PUBLISH.xlsx",2015-07-31,"Huerfano",$0,$1
"688","0715_MarijuanaSalesReport PUBLISH.xlsx",2015-07-31,"Jefferson",$2,038,463,$2,891,081
"689","0715_MarijuanaSalesReport PUBLISH.xlsx",2015-07-31,"Lake",$0,$1
"690","0715_MarijuanaSalesReport PUBLISH.xlsx",2015-07-31,"La Plata",$486,029,$1,529,417
"691","0715_MarijuanaSalesReport PUBLISH.xlsx",2015-07-31,"Larimer",$1,401,524,$2,714,363
"692","0715_MarijuanaSalesReport PUBLISH.xlsx",2015-07-31,"Las Animas",$1,$1,009,958
"693","0715_MarijuanaSalesReport PUBLISH.xlsx",2015-07-31,"Mesa",$1,$1
"694","0715_MarijuanaSalesReport PUBLISH.xlsx",2015-07-31,"Moffat",$1,$0
"695","0715_MarijuanaSalesReport PUBLISH.xlsx",2015-07-31,"Montezuma",$142,880,$572,832
"696","0715_MarijuanaSalesReport PUBLISH.xlsx",2015-07-31,"Montrose",$1,$0
"697","0715_MarijuanaSalesReport PUBLISH.xlsx",2015-07-31,"Morgan",$1,$1
"698","0715_MarijuanaSalesReport PUBLISH.xlsx",2015-07-31,"Ouray",$1,$1
"699","0715_MarijuanaSalesReport PUBLISH.xlsx",2015-07-31,"Park",$1,$235,832
"700","0715_MarijuanaSalesReport PUBLISH.xlsx",2015-07-31,"Pitkin",$94,939,$850,341
"701","0715_MarijuanaSalesReport PUBLISH.xlsx",2015-07-31,"Pueblo",$699,033,$1,852,589
"702","0715_MarijuanaSalesReport PUBLISH.xlsx",2015-07-31,"Routt",$186,072,$631,836
"703","0715_MarijuanaSalesReport PUBLISH.xlsx",2015-07-31,"Saguache",$0,$1
"704","0715_MarijuanaSalesReport PUBLISH.xlsx",2015-07-31,"San Juan",$0,$1
"705","0715_MarijuanaSalesReport PUBLISH.xlsx",2015-07-31,"San Miguel",$51,293,$387,509
"706","0715_MarijuanaSalesReport PUBLISH.xlsx",2015-07-31,"Sedgwick",$1,$1
"707","0715_MarijuanaSalesReport PUBLISH.xlsx",2015-07-31,"Summit",$246,327,$1,304,307
"708","0715_MarijuanaSalesReport PUBLISH.xlsx",2015-07-31,"Teller",$1,$0
"709","0715_MarijuanaSalesReport PUBLISH.xlsx",2015-07-31,"Weld",$364,477,$1,878,564
"710","0715_MarijuanaSalesReport PUBLISH.xlsx",2015-07-31,"Non-Reported",$753,615,$5,245,249
"711","0815_MarijuanaSalesReport PUBLISH.xlsx",2015-08-31,"Adams",$414,843,$2,007,490
"712","0815_MarijuanaSalesReport PUBLISH.xlsx",2015-08-31,"Alamosa",$1,$0
"713","0815_MarijuanaSalesReport PUBLISH.xlsx",2015-08-31,"Arapahoe",$1,782,767,$5,068,738
"714","0815_MarijuanaSalesReport PUBLISH.xlsx",2015-08-31,"Archuleta",$1,$1
"715","0815_MarijuanaSalesReport PUBLISH.xlsx",2015-08-31,"Boulder",$2,854,869,$5,076,823
"716","0815_MarijuanaSalesReport PUBLISH.xlsx",2015-08-31,"Chaffee",$1,$529,711
"717","0815_MarijuanaSalesReport PUBLISH.xlsx",2015-08-31,"Clear Creek",$99,241,$549,270
"718","0815_MarijuanaSalesReport PUBLISH.xlsx",2015-08-31,"Conejos",$0,$1
"719","0815_MarijuanaSalesReport PUBLISH.xlsx",2015-08-31,"Costilla",$1,$1
"720","0815_MarijuanaSalesReport PUBLISH.xlsx",2015-08-31,"Denver",$18,920,270,$20,586,503
"721","0815_MarijuanaSalesReport PUBLISH.xlsx",2015-08-31,"Eagle",$321,194,$755,726
"722","0815_MarijuanaSalesReport PUBLISH.xlsx",2015-08-31,"El Paso",$8,703,525,$1
"723","0815_MarijuanaSalesReport PUBLISH.xlsx",2015-08-31,"Fremont",$247,910,$0
"724","0815_MarijuanaSalesReport PUBLISH.xlsx",2015-08-31,"Garfield",$623,488,$919,088
"725","0815_MarijuanaSalesReport PUBLISH.xlsx",2015-08-31,"Gilpin",$33,160,$209,981
"726","0815_MarijuanaSalesReport PUBLISH.xlsx",2015-08-31,"Grand",$1,$234,153
"727","0815_MarijuanaSalesReport PUBLISH.xlsx",2015-08-31,"Gunnison",$1,$454,015
"728","0815_MarijuanaSalesReport PUBLISH.xlsx",2015-08-31,"Huerfano",$0,$1
"729","0815_MarijuanaSalesReport PUBLISH.xlsx",2015-08-31,"Jefferson",$2,119,709,$3,008,160
"730","0815_MarijuanaSalesReport PUBLISH.xlsx",2015-08-31,"Lake",$0,$1
"731","0815_MarijuanaSalesReport PUBLISH.xlsx",2015-08-31,"La Plata",$468,119,$1,517,581
"732","0815_MarijuanaSalesReport PUBLISH.xlsx",2015-08-31,"Larimer",$1,506,663,$2,921,981
"733","0815_MarijuanaSalesReport PUBLISH.xlsx",2015-08-31,"Las Animas",$1,$1,043,528
"734","0815_MarijuanaSalesReport PUBLISH.xlsx",2015-08-31,"Mesa",$1,$1
"735","0815_MarijuanaSalesReport PUBLISH.xlsx",2015-08-31,"Moffat",$1,$0
"736","0815_MarijuanaSalesReport PUBLISH.xlsx",2015-08-31,"Montezuma",$141,894,$602,753
"737","0815_MarijuanaSalesReport PUBLISH.xlsx",2015-08-31,"Montrose",$1,$0
"738","0815_MarijuanaSalesReport PUBLISH.xlsx",2015-08-31,"Morgan",$1,$1
"739","0815_MarijuanaSalesReport PUBLISH.xlsx",2015-08-31,"Ouray",$1,$1
"740","0815_MarijuanaSalesReport PUBLISH.xlsx",2015-08-31,"Park",$1,$220,562
"741","0815_MarijuanaSalesReport PUBLISH.xlsx",2015-08-31,"Pitkin",$100,615,$815,391
"742","0815_MarijuanaSalesReport PUBLISH.xlsx",2015-08-31,"Pueblo",$879,622,$1,894,167
"743","0815_MarijuanaSalesReport PUBLISH.xlsx",2015-08-31,"Routt",$197,957,$649,959
"744","0815_MarijuanaSalesReport PUBLISH.xlsx",2015-08-31,"Saguache",$0,$1
"745","0815_MarijuanaSalesReport PUBLISH.xlsx",2015-08-31,"San Juan",$0,$1
"746","0815_MarijuanaSalesReport PUBLISH.xlsx",2015-08-31,"San Miguel",$48,630,$367,696
"747","0815_MarijuanaSalesReport PUBLISH.xlsx",2015-08-31,"Sedgwick",$1,$1
"748","0815_MarijuanaSalesReport PUBLISH.xlsx",2015-08-31,"Summit",$237,146,$1,325,273
"749","0815_MarijuanaSalesReport PUBLISH.xlsx",2015-08-31,"Teller",$1,$0
"750","0815_MarijuanaSalesReport PUBLISH.xlsx",2015-08-31,"Weld",$429,172,$1,964,176
"751","0815_MarijuanaSalesReport PUBLISH.xlsx",2015-08-31,"Non-Reported",$688,574,$4,956,757
"752","0915_MarijuanaSalesReport PUBLISH.xlsx",2015-09-30,"Adams",$456,102,$2,066,128
"753","0915_MarijuanaSalesReport PUBLISH.xlsx",2015-09-30,"Alamosa",$1,$0
"754","0915_MarijuanaSalesReport PUBLISH.xlsx",2015-09-30,"Arapahoe",$1,821,831,$5,321,883
"755","0915_MarijuanaSalesReport PUBLISH.xlsx",2015-09-30,"Archuleta",$1,$1
"756","0915_MarijuanaSalesReport PUBLISH.xlsx",2015-09-30,"Boulder",$2,808,636,$4,564,394
"757","0915_MarijuanaSalesReport PUBLISH.xlsx",2015-09-30,"Chaffee",$1,$391,518
"758","0915_MarijuanaSalesReport PUBLISH.xlsx",2015-09-30,"Clear Creek",$98,054,$490,483
"759","0915_MarijuanaSalesReport PUBLISH.xlsx",2015-09-30,"Conejos",$0,$1
"760","0915_MarijuanaSalesReport PUBLISH.xlsx",2015-09-30,"Costilla",$1,$1
"761","0915_MarijuanaSalesReport PUBLISH.xlsx",2015-09-30,"Denver",$18,017,794,$19,062,651
"762","0915_MarijuanaSalesReport PUBLISH.xlsx",2015-09-30,"Eagle",$306,549,$632,711
"763","0915_MarijuanaSalesReport PUBLISH.xlsx",2015-09-30,"El Paso",$8,632,187,$1
"764","0915_MarijuanaSalesReport PUBLISH.xlsx",2015-09-30,"Fremont",$262,093,$0
"765","0915_MarijuanaSalesReport PUBLISH.xlsx",2015-09-30,"Garfield",$558,081,$888,159
"766","0915_MarijuanaSalesReport PUBLISH.xlsx",2015-09-30,"Gilpin",$31,881,$206,010
"767","0915_MarijuanaSalesReport PUBLISH.xlsx",2015-09-30,"Grand",$1,$182,101
"768","0915_MarijuanaSalesReport PUBLISH.xlsx",2015-09-30,"Gunnison",$1,$333,527
"769","0915_MarijuanaSalesReport PUBLISH.xlsx",2015-09-30,"Huerfano",$0,$1
"770","0915_MarijuanaSalesReport PUBLISH.xlsx",2015-09-30,"Jefferson",$2,096,374,$2,859,786
"771","0915_MarijuanaSalesReport PUBLISH.xlsx",2015-09-30,"Lake",$0,$1
"772","0915_MarijuanaSalesReport PUBLISH.xlsx",2015-09-30,"La Plata",$489,476,$1,596,319
"773","0915_MarijuanaSalesReport PUBLISH.xlsx",2015-09-30,"Larimer",$1,546,038,$2,735,329
"774","0915_MarijuanaSalesReport PUBLISH.xlsx",2015-09-30,"Las Animas",$1,$1,018,744
"775","0915_MarijuanaSalesReport PUBLISH.xlsx",2015-09-30,"Mesa",$1,$1
"776","0915_MarijuanaSalesReport PUBLISH.xlsx",2015-09-30,"Moffat",$1,$0
"777","0915_MarijuanaSalesReport PUBLISH.xlsx",2015-09-30,"Montezuma",$122,425,$605,971
"778","0915_MarijuanaSalesReport PUBLISH.xlsx",2015-09-30,"Montrose",$1,$0
"779","0915_MarijuanaSalesReport PUBLISH.xlsx",2015-09-30,"Morgan",$1,$1
"780","0915_MarijuanaSalesReport PUBLISH.xlsx",2015-09-30,"Ouray",$1,$342,064
"781","0915_MarijuanaSalesReport PUBLISH.xlsx",2015-09-30,"Park",$1,$185,916
"782","0915_MarijuanaSalesReport PUBLISH.xlsx",2015-09-30,"Pitkin",$90,803,$627,987
"783","0915_MarijuanaSalesReport PUBLISH.xlsx",2015-09-30,"Pueblo",$1,004,209,$1,721,621
"784","0915_MarijuanaSalesReport PUBLISH.xlsx",2015-09-30,"Routt",$216,833,$576,410
"785","0915_MarijuanaSalesReport PUBLISH.xlsx",2015-09-30,"Saguache",$0,$1
"786","0915_MarijuanaSalesReport PUBLISH.xlsx",2015-09-30,"San Juan",$0,$1
"787","0915_MarijuanaSalesReport PUBLISH.xlsx",2015-09-30,"San Miguel",$53,511,$330,093
"788","0915_MarijuanaSalesReport PUBLISH.xlsx",2015-09-30,"Sedgwick",$1,$1
"789","0915_MarijuanaSalesReport PUBLISH.xlsx",2015-09-30,"Summit",$235,065,$1,024,344
"790","0915_MarijuanaSalesReport PUBLISH.xlsx",2015-09-30,"Teller",$1,$0
"791","0915_MarijuanaSalesReport PUBLISH.xlsx",2015-09-30,"Weld",$447,995,$1,804,494
"792","0915_MarijuanaSalesReport PUBLISH.xlsx",2015-09-30,"Non-Reported",$695,876,$4,070,723
"793","1015_MarijuanaSalesReport PUBLISH.xlsx",2015-10-31,"Adams",$435,580,$2,446,592
"794","1015_MarijuanaSalesReport PUBLISH.xlsx",2015-10-31,"Alamosa",$1,$0
"795","1015_MarijuanaSalesReport PUBLISH.xlsx",2015-10-31,"Arapahoe",$1,743,830,$5,728,782
"796","1015_MarijuanaSalesReport PUBLISH.xlsx",2015-10-31,"Archuleta",$1,$1
"797","1015_MarijuanaSalesReport PUBLISH.xlsx",2015-10-31,"Boulder",$2,816,381,$4,777,912
"798","1015_MarijuanaSalesReport PUBLISH.xlsx",2015-10-31,"Chaffee",$1,$325,900
"799","1015_MarijuanaSalesReport PUBLISH.xlsx",2015-10-31,"Clear Creek",$87,040,$419,695
"800","1015_MarijuanaSalesReport PUBLISH.xlsx",2015-10-31,"Conejos",$0,$1
"801","1015_MarijuanaSalesReport PUBLISH.xlsx",2015-10-31,"Costilla",$1,$1
"802","1015_MarijuanaSalesReport PUBLISH.xlsx",2015-10-31,"Denver",$16,398,610,$19,085,375
"803","1015_MarijuanaSalesReport PUBLISH.xlsx",2015-10-31,"Eagle",$294,270,$590,827
"804","1015_MarijuanaSalesReport PUBLISH.xlsx",2015-10-31,"El Paso",$8,065,363,$1
"805","1015_MarijuanaSalesReport PUBLISH.xlsx",2015-10-31,"Fremont",$178,145,$0
"806","1015_MarijuanaSalesReport PUBLISH.xlsx",2015-10-31,"Garfield",$404,126,$872,142
"807","1015_MarijuanaSalesReport PUBLISH.xlsx",2015-10-31,"Gilpin",$1,$185,948
"808","1015_MarijuanaSalesReport PUBLISH.xlsx",2015-10-31,"Grand",$1,$166,746
"809","1015_MarijuanaSalesReport PUBLISH.xlsx",2015-10-31,"Gunnison",$1,$1
"810","1015_MarijuanaSalesReport PUBLISH.xlsx",2015-10-31,"Huerfano",$0,$1
"811","1015_MarijuanaSalesReport PUBLISH.xlsx",2015-10-31,"Jefferson",$1,881,358,$3,091,341
"812","1015_MarijuanaSalesReport PUBLISH.xlsx",2015-10-31,"Lake",$0,$1
"813","1015_MarijuanaSalesReport PUBLISH.xlsx",2015-10-31,"La Plata",$404,921,$1,541,740
"814","1015_MarijuanaSalesReport PUBLISH.xlsx",2015-10-31,"Larimer",$1,452,878,$2,885,257
"815","1015_MarijuanaSalesReport PUBLISH.xlsx",2015-10-31,"Las Animas",$1,$1,035,512
"816","1015_MarijuanaSalesReport PUBLISH.xlsx",2015-10-31,"Mesa",$1,$1
"817","1015_MarijuanaSalesReport PUBLISH.xlsx",2015-10-31,"Moffat",$1,$0
"818","1015_MarijuanaSalesReport PUBLISH.xlsx",2015-10-31,"Montezuma",$106,843,$627,049
"819","1015_MarijuanaSalesReport PUBLISH.xlsx",2015-10-31,"Montrose",$1,$0
"820","1015_MarijuanaSalesReport PUBLISH.xlsx",2015-10-31,"Morgan",$1,$1
"821","1015_MarijuanaSalesReport PUBLISH.xlsx",2015-10-31,"Ouray",$1,$1
"822","1015_MarijuanaSalesReport PUBLISH.xlsx",2015-10-31,"Park",$1,$201,525
"823","1015_MarijuanaSalesReport PUBLISH.xlsx",2015-10-31,"Pitkin",$80,160,$443,764
"824","1015_MarijuanaSalesReport PUBLISH.xlsx",2015-10-31,"Pueblo",$863,610,$1,710,792
"825","1015_MarijuanaSalesReport PUBLISH.xlsx",2015-10-31,"Routt",$201,592,$563,187
"826","1015_MarijuanaSalesReport PUBLISH.xlsx",2015-10-31,"Saguache",$0,$1
"827","1015_MarijuanaSalesReport PUBLISH.xlsx",2015-10-31,"San Juan",$0,$1
"828","1015_MarijuanaSalesReport PUBLISH.xlsx",2015-10-31,"San Miguel",$50,875,$195,014
"829","1015_MarijuanaSalesReport PUBLISH.xlsx",2015-10-31,"Sedgwick",$1,$1
"830","1015_MarijuanaSalesReport PUBLISH.xlsx",2015-10-31,"Summit",$215,459,$968,236
"831","1015_MarijuanaSalesReport PUBLISH.xlsx",2015-10-31,"Teller",$1,$0
